"geography_code","supergroup_code","group_code","supergroup_name","group_name"
"E01010405",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010406",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010409",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01010327",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01010361",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01010366",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010367",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010261",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010264",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010336",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010344",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010262",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010309",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010311",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010316",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010335",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010338",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010310",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010312",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010313",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010314",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010315",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010434",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010439",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010440",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010441",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010495",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010500",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010496",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010541",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010543",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01010456",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010462",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010481",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010555",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010556",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010559",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010560",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010435",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010501",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010503",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01010482",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010483",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010484",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010485",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010458",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010566",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010562",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010563",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010567",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010479",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010480",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01010486",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010474",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010524",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010476",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010477",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01010442",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010443",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010444",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010445",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010447",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010448",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010509",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01010465",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01010421",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010423",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010417",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010419",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010420",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010425",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010446",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010414",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010415",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010416",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010490",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010491",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010450",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010451",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01010452",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010455",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010533",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010535",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010410",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01010411",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010412",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010413",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010531",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010532",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01010426",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01010453",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01032161",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01032156",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032157",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032131",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032132",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01032202",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032204",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01032240",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032241",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032242",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032245",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01032232",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01032234",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01032235",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01032225",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01032262",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01032275",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032277",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032278",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032236",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032265",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01032267",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032250",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032251",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032252",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01032254",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01032260",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01032303",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01032304",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01032331",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01032332",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01032330",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032312",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032327",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032302",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01032310",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032311",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01032313",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01032333",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032282",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032318",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01032322",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01032307",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01033248",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01033249",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032368",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01032369",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032371",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032359",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032358",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032365",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01032406",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032343",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032377",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01032378",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032381",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032434",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032435",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032450",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01032453",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01032449",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032464",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01032465",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01032474",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01032478",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01032469",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01032470",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01032471",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01032424",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01017531",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01017489",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01017490",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01017492",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01017501",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01017518",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01017519",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01017521",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01017522",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01017477",1,1.1,"1 Struggling, More Vulnerable Urbanites","1.1 Disadvantaged Single Households"
"E01017509",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01017514",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01017515",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01017433",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01017384",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01017378",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01017400",1,1.2,"1 Struggling, More Vulnerable Urbanites","1.2 Struggling White British"
"E01017555",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01017557",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01017609",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01017601",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01017602",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
"E01017618",1,1.3,"1 Struggling, More Vulnerable Urbanites","1.3 Terraced Mix, Relative Stability"
